Date,Open,High,Low,Close,Volume,Adj Close
2009-04-16,99.739998,101.919998,99.18,101.43,9259500,87.993996
2009-04-15,98.230003,99.059998,96.440002,98.849998,8164200,85.755756
2009-04-14,99.080002,99.949997,98.269997,99.269997,6276700,86.120119
2009-04-13,100.279999,101.650002,99.040001,99.949997,7797200,86.710043
2009-04-09,102.010002,102.449997,100.25,101.699997,8013700,88.228228
2009-04-08,99.449997,101.550003,99.00,101.190002,7285200,87.78579
2009-04-07,100.169998,100.50,98.519997,98.75,8768400,85.669004
2009-04-06,100.900002,101.849998,100.00,101.559998,8819800,88.106773
2009-04-03,99.730003,102.660004,99.709999,102.220001,10962900,88.679349
2009-04-02,99.150002,101.989998,98.379997,100.82,16219000,87.4648
2009-04-01,96.129997,98.00,95.699997,97.610001,12212900,84.680016
2009-03-31,94.959999,98.660004,94.849998,96.889999,14553700,84.05539
2009-03-30,92.00,94.739998,91.800003,94.519997,10964000,81.999332
2009-03-27,95.989998,96.00,92.75,94.150002,15745200,81.678348
2009-03-26,98.470001,99.199997,97.75,98.779999,11434600,85.695029
2009-03-25,98.470001,99.860001,96.089996,97.949997,12017000,84.974974
2009-03-24,97.690002,99.550003,97.519997,98.300003,9346700,85.278616
2009-03-23,93.699997,98.709999,93.699997,98.709999,12407200,85.634302
2009-03-20,93.160004,95.00,92.18,92.510002,12193900,80.255593
2009-03-19,92.839996,93.349998,91.510002,92.660004,9899300,80.385724
2009-03-18,89.459999,92.900002,89.410004,91.949997,17954300,79.769769
2009-03-17,91.110001,92.910004,90.449997,92.910004,11489700,80.602608
2009-03-16,91.650002,93.00,90.540001,91.220001,11793700,79.136473
2009-03-13,90.400002,90.650002,89.290001,90.360001,9111900,78.390393
2009-03-12,88.589996,90.599998,87.489998,90.400002,11829200,78.425095
2009-03-11,87.510002,89.540001,86.720001,88.620003,11823900,76.880885
2009-03-10,85.110001,87.25,83.639999,87.25,15914800,75.692361
2009-03-09,84.699997,86.800003,83.019997,83.480003,13151800,72.42176
2009-03-06,87.470001,88.25,83.809998,85.809998,15186000,74.443109
2009-03-05,88.129997,90.160004,87.019997,87.480003,14930100,75.891896
2009-03-04,88.970001,91.239998,87.599998,89.489998,15391700,77.635636
2009-03-03,90.160004,90.18,87.190002,87.769997,13744100,76.143476
2009-03-02,91.169998,91.900002,88.75,89.050003,15231700,77.253925
2009-02-27,88.120003,93.279999,88.010002,92.029999,21311200,79.839173
2009-02-26,86.849998,90.199997,86.330002,88.970001,17423200,77.184521
2009-02-25,86.00,87.120003,82.849998,85.900002,12646400,74.521191
2009-02-24,84.629997,87.080002,84.099998,86.400002,12915300,74.954958
2009-02-23,89.300003,89.330002,84.190002,84.370003,13509600,73.193865
2009-02-20,88.050003,89.900002,87.339996,88.790001,12400700,77.028364
2009-02-19,91.059998,92.160004,88.449997,88.93,12622700,77.149818
2009-02-18,91.169998,92.25,90.440002,91.510002,8492600,79.388058
2009-02-17,91.730003,92.489998,90.50,90.669998,8903500,78.659326
2009-02-13,94.790001,95.18,93.57,93.839996,6742400,81.409408
2009-02-12,94.410004,95.199997,92.199997,95.07,9917700,82.476478
2009-02-11,93.480003,95.769997,93.00,95.160004,10765700,82.55456
2009-02-10,95.580002,96.82,92.959999,93.269997,13541300,80.914914
2009-02-09,95.93,96.980003,94.720001,96.82,8165800,83.994663
2009-02-06,92.510002,97.099998,91.650002,96.139999,13055900,83.404739
2009-02-05,92.129997,93.199997,91.220001,92.410004,11622900,79.735075
2009-02-04,93.739998,94.910004,91.82,92.830002,10189800,80.097466
2009-02-03,91.07,93.730003,90.160004,93.480003,8864500,80.658314
2009-02-02,90.599998,91.860001,89.690002,90.93,9926400,78.458068
2009-01-30,92.230003,93.480003,91.25,91.650002,9617000,79.079314
2009-01-29,93.580002,94.580002,92.019997,92.510002,9233500,79.821358
2009-01-28,92.699997,94.940002,91.910004,94.82,13407200,81.814516
2009-01-27,91.769997,91.970001,90.50,91.660004,8720800,79.087945
2009-01-26,89.769997,92.669998,89.519997,91.599998,9840800,79.03617
2009-01-23,88.400002,90.699997,87.809998,89.489998,10253700,77.215576
2009-01-22,89.830002,90.739998,88.110001,90.07,12350700,77.716025
2009-01-21,86.290001,91.599998,86.00,91.419998,24905000,78.880858
2009-01-20,84.760002,84.919998,81.760002,81.980003,13800100,70.73565
2009-01-16,84.610001,85.739998,83.080002,84.919998,11245300,73.272396
2009-01-15,83.610001,84.830002,82.260002,84.120003,11734800,72.582128
2009-01-14,84.199997,84.82,82.110001,83.190002,9470000,71.779686
2009-01-13,85.50,86.589996,84.790001,85.339996,7657200,73.634788
2009-01-12,84.57,86.599998,84.419998,85.709999,8072700,73.954041
2009-01-09,87.050003,87.50,84.25,84.699997,7440300,73.08257
2009-01-08,87.809998,88.139999,85.980003,87.18,7231800,75.222417
2009-01-07,87.830002,88.800003,87.120003,87.790001,8455100,75.74875
2009-01-06,87.110001,90.410004,86.370003,89.230003,9649500,76.991242
2009-01-05,86.419998,87.669998,86.18,86.82,8315700,74.911794
2009-01-02,83.889999,87.589996,83.889999,87.370003,7558200,75.386359
2008-12-31,83.50,85.00,83.50,84.160004,6667700,72.616642
2008-12-30,81.830002,83.639999,81.519997,83.550003,5774400,72.090309
2008-12-29,81.720001,81.720001,79.68,81.25,6062600,70.105774
2008-12-26,80.93,81.800003,80.550003,81.330002,3101300,70.174803
2008-12-24,80.550003,81.220001,79.919998,80.519997,2415200,69.475898
2008-12-23,82.349998,82.809998,80.129997,80.599998,6374400,69.544926
2008-12-22,83.269997,83.449997,80.32,81.989998,7083300,70.744274
2008-12-19,85.220001,85.220001,82.970001,83.519997,13098600,72.064419
2008-12-18,85.769997,86.639999,82.959999,84.00,8029500,72.478585
2008-12-17,85.440002,87.269997,84.660004,85.839996,8592000,74.066208
2008-12-16,83.110001,86.839996,82.870003,86.400002,11559800,74.549403
2008-12-15,82.510002,83.540001,80.00,82.769997,8848200,71.417288
2008-12-12,78.68,82.940002,78.059998,82.199997,10381700,70.92547
2008-12-11,81.50,82.860001,79.769997,80.580002,10682400,69.527673
2008-12-10,83.949997,84.989998,81.830002,82.860001,8187000,71.494947
2008-12-09,83.82,85.43,82.199997,82.690002,9356400,71.348266
2008-12-08,82.57,85.879997,81.730003,84.860001,11177600,73.220628
2008-12-05,76.779999,81.50,75.309998,80.589996,11212000,69.536296
2008-12-04,80.029999,80.830002,76.18,77.440002,10914000,66.818355
2008-12-03,78.620003,81.00,76.989998,80.669998,9757800,69.605325
2008-12-02,77.800003,80.00,76.139999,79.839996,9305200,68.889166
2008-12-01,80.949997,81.360001,76.790001,76.900002,10265000,66.35242
2008-11-28,81.00,81.900002,80.099998,81.599998,3908300,70.407767
2008-11-26,79.519997,81.790001,78.610001,81.669998,8240600,70.468165
2008-11-25,81.370003,82.400002,78.220001,80.650002,12519700,69.588071
2008-11-24,75.739998,82.089996,75.00,79.889999,15023200,68.932311
2008-11-21,72.739998,76.980003,69.50,74.879997,19804500,64.609479
2008-11-20,75.00,78.389999,70.510002,71.739998,17634700,61.900161
2008-11-19,79.93,81.00,75.730003,75.970001,12606400,65.549978
2008-11-18,79.129997,80.93,77.00,80.080002,13050600,69.096252
2008-11-17,79.400002,79.739998,77.160004,77.480003,10315300,66.852869
2008-11-14,82.629997,85.400002,79.50,80.330002,12023700,69.311962
2008-11-13,79.620003,84.389999,75.400002,84.209999,15103600,72.65978
2008-11-12,80.730003,82.400002,79.57,79.739998,11368400,68.802883
2008-11-11,83.25,84.290001,80.25,82.739998,10013600,71.391404
2008-11-10,87.989998,88.099998,82.739998,83.870003,9685100,72.366418
2008-11-07,85.779999,86.709999,84.25,86.269997,7927800,74.437229
2008-11-06,87.68,88.830002,84.279999,85.150002,12522000,73.470852
2008-11-05,92.93,93.400002,89.699997,89.940002,8706200,77.172434
2008-11-04,94.760002,94.760002,92.07,93.400002,10173000,80.141263
2008-11-03,92.639999,94.669998,92.169998,92.68,7686300,79.523471
2008-10-31,90.900002,94.190002,89.029999,92.970001,10506300,79.772304
2008-10-30,91.010002,92.400002,88.900002,90.690002,12033800,77.815966
2008-10-29,87.739998,91.00,86.25,88.199997,12692000,75.679433
2008-10-28,81.400002,87.610001,79.519997,87.279999,14205900,74.890035
2008-10-27,80.269997,84.50,79.010002,79.660004,11099100,68.351748
2008-10-24,79.269997,84.309998,78.82,82.07,12287300,70.419629
2008-10-23,84.089996,85.889999,81.00,84.349998,12358000,72.375967
2008-10-22,87.00,87.589996,80.800003,83.599998,14198100,71.732435
2008-10-21,92.220001,92.459999,88.57,88.860001,9716400,76.245745
2008-10-20,92.209999,93.309998,89.330002,92.510002,9747100,79.377605
2008-10-17,91.75,95.910004,87.709999,90.779999,15230700,77.893187
2008-10-16,89.379997,92.00,84.349998,91.519997,16271300,78.528137
2008-10-15,92.769997,95.290001,87.709999,88.290001,11330800,75.756661
2008-10-14,96.419998,99.00,92.00,93.599998,15114200,80.31287
2008-10-13,90.440002,93.610001,86.949997,92.209999,17101600,79.12019
2008-10-10,87.410004,91.660004,83.510002,87.75,24637400,75.293316
2008-10-09,95.290001,95.309998,88.230003,89.00,21293600,76.365871
2008-10-08,91.510002,97.480003,89.980003,90.550003,17980400,77.695841
2008-10-07,101.50,102.620003,94.239998,95.650002,11416100,82.071861
2008-10-06,101.209999,103.00,96.599998,100.620003,11521400,86.336339
2008-10-03,105.160004,110.949997,103.029999,103.440002,9637900,88.756021
2008-10-02,108.480003,109.970001,103.040001,104.739998,11458200,89.871474
2008-10-01,115.510002,116.800003,107.75,110.129997,13134400,94.496327
2008-09-30,115.830002,116.959999,111.809998,116.959999,18991900,100.356766
2008-09-29,117.440002,118.43,109.949997,114.459999,9586700,98.211657
2008-09-26,117.209999,121.010002,117.010002,119.419998,4760500,102.467552
2008-09-25,117.75,121.989998,116.120003,120.110001,6539200,103.059604
2008-09-24,116.93,118.169998,114.260002,116.459999,6574100,99.927744
2008-09-23,116.209999,118.169998,114.139999,115.360001,8012800,98.983898
2008-09-22,118.449997,120.139999,116.019997,116.209999,8844000,99.713233
2008-09-19,119.589996,124.00,117.50,118.849998,14432600,101.978468
2008-09-18,112.910004,118.589996,111.040001,115.120003,15995000,98.777969
2008-09-17,114.790001,115.50,110.610001,111.470001,12298000,95.646109
2008-09-16,113.730003,117.639999,113.32,116.050003,13673200,99.57595
2008-09-15,115.360001,118.410004,115.190002,115.190002,9908300,98.838032
2008-09-12,118.660004,119.279999,116.82,118.970001,6635100,102.081435
2008-09-11,116.599998,119.370003,116.110001,119.199997,9737400,102.278782
2008-09-10,116.400002,119.949997,116.099998,118.040001,11852200,101.283455
2008-09-09,117.779999,118.099998,115.00,115.040001,8106300,98.709324
2008-09-08,118.00,118.279999,115.139999,117.290001,10452800,100.639922
2008-09-05,114.150002,115.089996,113.169998,114.330002,8811400,98.100114
2008-09-04,117.989998,118.900002,114.900002,115.00,10133800,98.675002
2008-09-03,118.339996,118.650002,115.150002,118.339996,11316600,101.540864
2008-09-02,122.870003,124.00,117.900002,118.410004,11749800,101.600933
2008-08-29,123.709999,123.989998,121.629997,121.730003,7156000,104.449637
2008-08-28,124.059998,125.449997,123.580002,124.580002,5448200,106.89506
2008-08-27,122.419998,124.849998,122.18,123.379997,5843800,105.865404
2008-08-26,122.580002,122.849998,121.50,122.50,6218200,105.110328
2008-08-25,124.480003,124.93,122.699997,122.860001,5827400,105.419224
2008-08-22,123.300003,125.349998,122.800003,124.93,5989200,107.195374
2008-08-21,121.580002,123.43,121.550003,122.989998,6315000,105.530767
2008-08-20,123.50,123.970001,122.010002,122.510002,6871600,105.11891
2008-08-19,123.629997,124.790001,122.010002,122.559998,9311600,105.161808
2008-08-18,126.489998,127.00,123.68,124.589996,5970000,106.903636
2008-08-15,127.07,127.190002,125.349998,126.360001,5566200,108.422376
2008-08-14,125.010002,128.25,124.800003,126.940002,6813000,108.920043
2008-08-13,125.00,126.989998,124.75,125.800003,5857800,107.941874
2008-08-12,126.010002,126.50,124.400002,125.220001,6996800,107.444207
2008-08-11,128.429993,128.429993,125.75,126.599998,7490400,108.628305
2008-08-08,128.50,129.880005,127.629997,128.809998,8561800,110.52458
2008-08-07,128.300003,129.970001,127.900002,129.050003,6633500,110.730515
2008-08-06,128.449997,129.50,127.75,129.160004,6253800,110.824901
2008-08-05,128.199997,128.899994,127.080002,128.869995,6969900,110.14704
2008-08-04,126.769997,128.100006,126.25,127.559998,5994900,109.027366
2008-08-01,128.520004,129.300003,126.279999,126.639999,4939700,108.24103
2008-07-31,128.100006,129.50,127.739998,127.980003,5857300,109.386351
2008-07-30,128.119995,129.00,127.089996,128.860001,5826100,110.138497
2008-07-29,126.540001,128.169998,126.25,127.660004,5979400,109.112843
2008-07-28,127.690002,128.440002,126.129997,126.25,6096800,107.907692
2008-07-25,129.00,129.899994,128.00,128.529999,7565500,109.85644
2008-07-24,129.059998,130.929993,128.800003,130.00,8946300,111.112871
2008-07-23,129.779999,130.330002,128.289993,129.520004,10230300,110.702612
2008-07-22,127.50,130.00,127.260002,130.00,11428600,111.112871
2008-07-21,129.830002,129.899994,127.639999,128.660004,7779600,109.967557
2008-07-18,125.809998,130.00,125.419998,129.889999,18317800,111.018852
2008-07-17,126.389999,126.959999,124.00,126.519997,12298200,108.138462
2008-07-16,122.809998,126.889999,122.25,125.940002,9898800,107.642733
2008-07-15,121.00,124.50,119.900002,123.199997,10710500,105.300811
2008-07-14,123.510002,124.25,121.239998,121.540001,8317400,103.881988
2008-07-11,121.800003,123.739998,120.57,122.120003,8841400,104.377724
2008-07-10,120.660004,123.540001,120.660004,123.18,10053600,105.283719
2008-07-09,124.209999,124.50,120.400002,120.400002,9506700,102.907614
2008-07-08,120.550003,123.989998,120.550003,123.879997,9813300,105.882017
2008-07-07,119.620003,122.639999,119.620003,121.50,9131100,103.847799
2008-07-03,119.949997,120.779999,117.889999,119.540001,6115200,102.172559
2008-07-02,118.410004,120.550003,118.120003,119.099998,8093200,101.796483
2008-07-01,117.50,119.360001,116.599998,119.269997,10069400,101.941783
2008-06-30,120.029999,120.220001,118.150002,118.529999,8439000,101.309296
2008-06-27,121.019997,122.050003,118.260002,120.050003,11660400,102.608466
2008-06-26,123.43,123.82,120.760002,121.129997,9710600,103.531552
2008-06-25,123.669998,125.830002,123.199997,124.580002,7131500,106.480321
2008-06-24,123.080002,124.25,121.900002,123.459999,7552900,105.523038
2008-06-23,123.00,124.50,122.400002,123.459999,5852300,105.523038
2008-06-20,124.809998,125.019997,122.50,122.739998,9624900,104.907643
2008-06-19,123.669998,125.620003,122.360001,125.019997,7570200,106.856391
2008-06-18,124.550003,125.43,123.699997,124.160004,6614700,106.121342
2008-06-17,127.099998,127.099998,124.620003,125.099998,5277900,106.924769
2008-06-16,125.459999,127.139999,124.650002,126.709999,6280200,108.30086
2008-06-13,124.419998,126.57,124.150002,126.150002,6379600,107.822222
2008-06-12,123.849998,125.089996,123.129997,123.849998,6748600,105.856376
2008-06-11,125.900002,125.900002,122.860001,123.25,7207200,105.343549
2008-06-10,124.879997,126.720001,124.629997,125.940002,5384200,107.642733
2008-06-09,125.379997,126.18,124.059998,125.860001,5584000,107.574354
2008-06-06,127.769997,128.139999,124.739998,124.940002,7886200,106.788018
2008-06-05,127.410004,129.039993,127.199997,128.470001,6153300,109.805159
2008-06-04,127.870003,128.50,126.449997,127.550003,6432300,109.018824
2008-06-03,127.470001,129.00,127.459999,127.839996,7238200,109.266685
2008-06-02,128.490005,129.369995,126.699997,127.360001,7599300,108.856426
2008-05-30,129.220001,129.990005,128.800003,129.429993,8652900,110.625678
2008-05-29,128.759995,129.990005,128.660004,129.710007,7561500,110.86501
2008-05-28,127.50,129.539993,126.989998,129.539993,9875600,110.719697
2008-05-27,124.010002,127.379997,124.00,127.32,6989200,108.822236
2008-05-23,124.349998,124.910004,123.769997,124.199997,4701500,106.155525
2008-05-22,123.550003,125.349998,123.550003,124.699997,5031300,106.582882
2008-05-21,125.050003,126.400002,123.019997,123.620003,8333900,105.659796
2008-05-20,126.050003,126.050003,124.449997,125.18,7017700,106.993148
2008-05-19,127.68,128.210007,126.050003,126.489998,6385200,108.112822
2008-05-16,128.460007,128.479996,126.800003,127.82,6372100,109.249594
2008-05-15,127.330002,128.679993,126.900002,128.460007,7227900,109.796617
2008-05-14,126.519997,128.830002,126.199997,127.519997,8888300,108.993177
2008-05-13,125.120003,126.699997,125.029999,126.580002,9693400,108.18975
2008-05-12,123.82,125.989998,123.559998,125.239998,8666800,107.044429
2008-05-09,124.370003,124.650002,123.629997,124.059998,5502900,106.035866
2008-05-08,124.199997,125.169998,123.699997,124.919998,9794000,106.77092
2008-05-07,122.779999,124.980003,122.410004,124.139999,11406800,106.104244
2008-05-06,121.50,123.339996,120.779999,122.82,5910400,104.548664
2008-05-05,122.290001,123.25,121.739998,122.029999,6359300,103.876188
2008-05-02,123.300003,124.00,121.760002,123.18,6916600,104.855109
2008-05-01,121.059998,124.43,121.059998,123.610001,8230200,105.221141
2008-04-30,123.339996,123.50,120.50,120.699997,8128300,102.744044
2008-04-29,122.040001,123.199997,122.040001,122.849998,7226000,104.5742
2008-04-28,122.610001,123.050003,121.639999,121.690002,5605200,103.586771
2008-04-25,124.50,124.50,122.059998,123.080002,6313400,104.769987
2008-04-24,123.379997,124.900002,122.730003,124.190002,5996700,105.714859
2008-04-23,123.690002,124.779999,122.639999,123.599998,7593300,105.212627
2008-04-22,123.870003,124.349998,123.010002,123.669998,5417500,105.272213
2008-04-21,123.620003,124.510002,122.050003,124.349998,6952800,105.851053
2008-04-18,123.919998,125.00,123.150002,124.400002,12490800,105.893617
2008-04-17,122.389999,123.720001,120.699997,123.080002,18999100,104.769987
2008-04-16,118.150002,120.470001,117.169998,120.470001,19317700,102.548264
2008-04-15,117.099998,117.669998,115.540001,117.169998,8642000,99.739186
2008-04-14,116.199997,117.940002,115.949997,117.279999,7745600,99.832823
2008-04-11,117.309998,117.800003,115.510002,116.00,9556800,98.743243
2008-04-10,116.93,119.220001,116.879997,118.779999,9149300,101.109675
2008-04-09,116.50,117.720001,115.720001,116.769997,6819100,99.398691
2008-04-08,115.720001,116.879997,115.279999,116.269997,7283300,98.973074
2008-04-07,116.370003,117.370003,115.82,116.309998,6181200,99.007124
2008-04-04,116.050003,116.580002,114.599998,115.760002,5733200,98.538948
2008-04-03,114.349998,116.82,113.860001,116.019997,7052900,98.760265
2008-04-02,116.839996,116.879997,113.980003,114.809998,8007600,97.730271
2008-04-01,115.199997,118.370003,114.970001,116.489998,11875400,99.160346
2008-03-31,114.150002,115.870003,113.339996,115.139999,9707200,98.01118
2008-03-28,115.860001,116.75,114.209999,114.57,6600900,97.525977
2008-03-27,116.019997,116.199997,114.510002,115.519997,8437200,98.334647
2008-03-26,117.589996,117.970001,114.959999,116.910004,9617100,99.51787
2008-03-25,119.099998,119.099998,117.150002,117.970001,8443600,100.420177
2008-03-24,118.57,119.790001,118.129997,119.059998,8398000,101.34802
2008-03-20,117.089996,118.480003,116.650002,118.330002,11417900,100.726622
2008-03-19,118.290001,118.50,116.650002,116.940002,9314400,99.543406
2008-03-18,116.599998,118.43,113.809998,118.410004,9966500,100.794722
2008-03-17,113.00,117.040001,113.00,115.550003,9280300,98.36019
2008-03-14,116.07,116.519997,112.690002,115.230003,9734600,98.087795
2008-03-13,115.690002,116.779999,113.639999,115.910004,9548900,98.666635
2008-03-12,116.440002,118.00,115.110001,117.07,9083200,99.654064
2008-03-11,115.800003,116.559998,114.040001,116.489998,10480600,99.160346
2008-03-10,113.120003,115.989998,113.120003,114.010002,9747300,97.049287
2008-03-07,111.849998,114.75,111.800003,113.940002,8124900,96.989701
2008-03-06,115.059998,115.150002,112.25,112.519997,8018400,95.780943
2008-03-05,116.410004,116.410004,114.25,115.389999,8434200,98.223989
2008-03-04,113.400002,115.720001,112.75,115.709999,8593300,98.496384
2008-03-03,113.860001,114.809998,113.480003,114.230003,6335700,97.23656
2008-02-29,114.040001,115.139999,113.349998,113.860001,8475100,96.921601
2008-02-28,115.599998,115.900002,114.559998,115.239998,7227200,98.096303
2008-02-27,113.839996,116.629997,112.910004,116.459999,11854900,99.13481
2008-02-26,109.519997,114.989998,109.050003,114.379997,18651500,97.36424
2008-02-25,107.43,110.32,107.43,110.080002,8158000,93.703934
2008-02-22,107.139999,108.480003,105.709999,108.07,7917200,91.99295
2008-02-21,108.099998,109.599998,106.43,106.93,8328000,91.022543
2008-02-20,105.43,108.209999,104.529999,107.849998,7671000,91.805678
2008-02-19,106.940002,107.620003,104.639999,105.00,7376400,89.37966
2008-02-15,105.269997,106.25,105.00,106.160004,6235600,90.367095
2008-02-14,107.940002,108.50,105.50,106.129997,7340600,90.341553
2008-02-13,107.129997,108.93,106.800003,108.419998,6608200,92.290881
2008-02-12,105.160004,107.330002,104.699997,106.529999,7650200,90.682048
2008-02-11,103.050003,105.550003,102.870003,105.139999,6098300,89.498832
2008-02-08,102.190002,103.669998,102.07,103.269997,6085600,87.90702
2008-02-07,102.889999,104.00,100.599998,102.339996,11255800,87.115372
2008-02-06,105.050003,106.489998,103.580002,103.589996,8265700,88.179415
2008-02-05,107.059998,108.050003,104.68,105.019997,9048900,89.056192
2008-02-04,108.669998,109.00,107.230003,107.93,5985500,91.523854
2008-02-01,107.160004,109.400002,105.860001,109.080002,8047100,92.499047
2008-01-31,104.209999,107.970001,103.699997,107.110001,9054600,90.828501
2008-01-30,105.849998,107.650002,104.860001,105.650002,7431100,89.590432
2008-01-29,105.50,106.800003,104.599998,106.099998,6616200,89.972026
2008-01-28,104.440002,105.769997,103.830002,104.980003,7858500,89.022278
2008-01-25,107.790001,107.790001,104.099998,104.519997,10025400,88.632196
2008-01-24,106.379997,107.510002,104.68,106.910004,13025700,90.658905
2008-01-23,99.629997,106.339996,98.50,106.099998,19588100,89.972026
2008-01-22,98.550003,103.089996,98.550003,101.220001,15129500,85.833824
2008-01-18,106.720001,106.720001,102.50,103.400002,23871700,87.682448
2008-01-17,102.00,103.449997,100.050003,101.099998,11934000,85.732063
2008-01-16,100.139999,102.860001,100.139999,101.629997,12681700,86.181498
2008-01-15,102.029999,104.639999,101.230003,101.830002,11629500,86.3511
2008-01-14,105.010002,105.589996,101.330002,102.93,18009400,87.283891
2008-01-11,99.199997,99.459999,97.040001,97.669998,8959900,82.823447
2008-01-10,97.389999,100.860001,97.150002,99.919998,10634700,84.731431
2008-01-09,97.760002,99.150002,97.160004,98.309998,10922100,83.366162
2008-01-08,100.050003,100.379997,97.169998,97.589996,9434400,82.755606
2008-01-07,100.25,101.00,99.029999,100.050003,12650400,84.841674
2008-01-04,103.949997,103.949997,100.480003,101.129997,11034600,85.757501
2008-01-03,104.830002,105.57,103.980003,104.900002,7528900,88.954437
2008-01-02,108.989998,108.989998,104.169998,104.690002,9503500,88.77636
2007-12-31,109.510002,110.00,107.260002,108.099998,5732300,91.668012
2007-12-28,110.760002,110.760002,109.110001,110.089996,5834500,93.355515
2007-12-27,110.529999,111.300003,109.489998,109.599998,4513600,92.940001
2007-12-26,110.900002,112.190002,110.900002,111.559998,3849400,94.602066
2007-12-24,111.199997,112.00,110.550003,111.650002,2342400,94.678388
2007-12-21,109.900002,111.160004,109.150002,111.050003,13246600,94.169594
2007-12-20,107.779999,109.489998,107.610001,108.839996,8030900,92.295524
2007-12-19,106.540001,108.379997,105.870003,107.139999,7031100,90.853939
2007-12-18,105.080002,106.970001,104.129997,106.309998,8042000,90.150104
2007-12-17,105.370003,105.989998,104.00,104.529999,7131100,88.640678
2007-12-14,107.309998,107.559998,104.099998,105.769997,9711200,89.692187
2007-12-13,108.00,108.639999,106.940002,108.18,6252800,91.735853
2007-12-12,109.169998,110.199997,107.379997,108.470001,7879800,91.981771
2007-12-11,109.339996,110.400002,106.459999,106.989998,8439700,90.726739
2007-12-10,109.379997,110.260002,109.00,109.389999,4442200,92.761923
2007-12-07,109.68,110.00,107.949997,108.860001,5985500,92.312488
2007-12-06,108.00,110.00,107.93,109.699997,5315500,93.024799
